atom_id	image_name	token	predicted_centroid	centroid_correct	predicted_knn	knn_correct	nearest_distance	snapshot_path
4076	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\4076.svg
4084	page-003.jpg	j:1	j:1	yes	j:1	yes	5.3437	atoms\j_1\page-003.jpg\4084.svg
4109	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4109.svg
4157	page-003.jpg	c:1	n:1	no	c:1	yes	23.9284	atoms\c_1\page-003.jpg\4157.svg
4182	page-003.jpg	h:2	h:2	yes	h:2	yes	9.5579	atoms\h_2\page-003.jpg\4182.svg
4110	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4110.svg
4143	page-003.jpg	g:1	g:1	yes	g:1	yes	9.3424	atoms\g_1\page-003.jpg\4143.svg
4111	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4111.svg
4112	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4112.svg
4158	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\4158.svg
4199	page-003.jpg	a:1	a:1	yes	a:1	yes	8.6703	atoms\a_1\page-003.jpg\4199.svg
4214	page-003.jpg	b:1	b:1	yes	b:1	yes	15.2652	atoms\b_1\page-003.jpg\4214.svg
4166	page-003.jpg	c:1	c:1	yes	c:1	yes	22.2827	atoms\c_1\page-003.jpg\4166.svg
4200	page-003.jpg	a:1	a:1	yes	a:1	yes	8.6703	atoms\a_1\page-003.jpg\4200.svg
4149	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4149.svg
4150	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4150.svg
4151	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4151.svg
4189	page-003.jpg	h:1	h:1	yes	h:1	yes	6.7916	atoms\h_1\page-003.jpg\4189.svg
4201	page-003.jpg	a:1	a:1	yes	a:1	yes	8.6703	atoms\a_1\page-003.jpg\4201.svg
4215	page-003.jpg	b:1	b:1	yes	b:1	yes	15.1909	atoms\b_1\page-003.jpg\4215.svg
4167	page-003.jpg	c:1	c:1	yes	c:1	yes	24.9795	atoms\c_1\page-003.jpg\4167.svg
4202	page-003.jpg	a:1	a:1	yes	a:1	yes	8.6703	atoms\a_1\page-003.jpg\4202.svg
4152	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4152.svg
4153	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4153.svg
4154	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4154.svg
4190	page-003.jpg	h:1	h:1	yes	h:1	yes	6.7916	atoms\h_1\page-003.jpg\4190.svg
4207	page-003.jpg	n:1	n:1	yes	n:1	yes	18.9551	atoms\n_1\page-003.jpg\4207.svg
4113	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4113.svg
4144	page-003.jpg	g:1	g:1	yes	g:1	yes	8.9067	atoms\g_1\page-003.jpg\4144.svg
4114	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4114.svg
4159	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\4159.svg
4115	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4115.svg
4160	page-003.jpg	c:1	c:1	yes	c:1	yes	18.9038	atoms\c_1\page-003.jpg\4160.svg
4183	page-003.jpg	h:2	h:2	yes	h:2	yes	9.8673	atoms\h_2\page-003.jpg\4183.svg
4116	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4116.svg
4185	page-003.jpg	h:1	h:1	yes	h:1	yes	6.7916	atoms\h_1\page-003.jpg\4185.svg
4164	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\4164.svg
4197	page-003.jpg	a:1	a:1	yes	a:1	yes	8.0004	atoms\a_1\page-003.jpg\4197.svg
4213	page-003.jpg	b:1	b:1	yes	b:1	yes	14.3372	atoms\b_1\page-003.jpg\4213.svg
4165	page-003.jpg	c:1	c:1	yes	c:1	yes	21.0453	atoms\c_1\page-003.jpg\4165.svg
4198	page-003.jpg	a:1	a:1	yes	a:1	yes	8.0157	atoms\a_1\page-003.jpg\4198.svg
4124	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4124.svg
4148	page-003.jpg	g:1	g:1	yes	g:1	yes	8.6636	atoms\g_1\page-003.jpg\4148.svg
4127	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4127.svg
4126	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4126.svg
4128	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4128.svg
4188	page-003.jpg	h:1	h:1	yes	h:1	yes	6.7916	atoms\h_1\page-003.jpg\4188.svg
1391	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\1391.svg
1395	page-003.jpg	a:1	a:1	yes	a:1	yes	8.9453	atoms\a_1\page-003.jpg\1395.svg
1401	page-003.jpg	e:1	m:1	no	e:1	yes	23.0711	atoms\e_1\page-003.jpg\1401.svg
1397	page-003.jpg	b:1	g:1	no	b:1	yes	8.3394	atoms\b_1\page-003.jpg\1397.svg
1399	page-003.jpg	c:1	c:1	yes	c:1	yes	24.7583	atoms\c_1\page-003.jpg\1399.svg
1402	page-003.jpg	a:1	a:1	yes	a:1	yes	7.0237	atoms\a_1\page-003.jpg\1402.svg
1394	page-003.jpg	g:1	g:1	yes	g:1	yes	9.4508	atoms\g_1\page-003.jpg\1394.svg
1393	page-003.jpg	e:1	e:1	yes	e:1	yes	19.6240	atoms\e_1\page-003.jpg\1393.svg
1403	page-003.jpg	c:1	c:1	yes	c:1	yes	25.0074	atoms\c_1\page-003.jpg\1403.svg
1404	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\1404.svg
1405	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\1405.svg
1406	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\1406.svg
1407	page-003.jpg	i:1	i:1	yes	i:1	yes	16.6446	atoms\i_1\page-003.jpg\1407.svg
1408	page-003.jpg	d:1	d:1	yes	d:1	yes	15.2641	atoms\d_1\page-003.jpg\1408.svg
1409	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\1409.svg
1410	page-003.jpg	h:1	h:1	yes	h:1	yes	6.7916	atoms\h_1\page-003.jpg\1410.svg
4156	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4156.svg
4168	page-003.jpg	c:1	c:1	yes	c:1	yes	24.6192	atoms\c_1\page-003.jpg\4168.svg
4184	page-003.jpg	h:2	h:2	yes	h:2	yes	10.5270	atoms\h_2\page-003.jpg\4184.svg
4155	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4155.svg
4218	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\4218.svg
4219	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\4219.svg
4222	page-003.jpg	j:1	j:1	yes	j:1	yes	5.3437	atoms\j_1\page-003.jpg\4222.svg
4208	page-003.jpg	n:1	n:1	yes	n:1	yes	16.6946	atoms\n_1\page-003.jpg\4208.svg
4085	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4085.svg
4091	page-003.jpg	g:1	g:1	yes	g:1	yes	10.3019	atoms\g_1\page-003.jpg\4091.svg
4086	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4086.svg
4093	page-003.jpg	a:1	a:1	yes	a:1	yes	8.6703	atoms\a_1\page-003.jpg\4093.svg
4087	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4087.svg
4095	page-003.jpg	b:1	b:1	yes	b:1	yes	10.6581	atoms\b_1\page-003.jpg\4095.svg
4096	page-003.jpg	c:1	c:1	yes	c:1	yes	19.7973	atoms\c_1\page-003.jpg\4096.svg
4094	page-003.jpg	a:1	a:1	yes	a:1	yes	8.6703	atoms\a_1\page-003.jpg\4094.svg
4097	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\4097.svg
4100	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\4100.svg
4103	page-003.jpg	i:1	i:1	yes	i:1	yes	20.2378	atoms\i_1\page-003.jpg\4103.svg
4105	page-003.jpg	d:1	d:1	yes	d:1	yes	10.6376	atoms\d_1\page-003.jpg\4105.svg
4142	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4142.svg
4177	page-003.jpg	g:1	g:1	yes	g:1	yes	7.9190	atoms\g_1\page-003.jpg\4177.svg
4141	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4141.svg
4176	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\4176.svg
4140	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4140.svg
4178	page-003.jpg	g:1	g:1	yes	g:1	yes	9.4188	atoms\g_1\page-003.jpg\4178.svg
4139	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4139.svg
4175	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\4175.svg
4220	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\4220.svg
4221	page-003.jpg	j:1	j:1	yes	j:1	yes	5.3437	atoms\j_1\page-003.jpg\4221.svg
4138	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4138.svg
4179	page-003.jpg	g:1	g:1	yes	g:1	yes	8.7109	atoms\g_1\page-003.jpg\4179.svg
4137	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4137.svg
4174	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\4174.svg
4203	page-003.jpg	a:1	a:1	yes	a:1	yes	15.2759	atoms\a_1\page-003.jpg\4203.svg
4173	page-003.jpg	c:1	c:1	yes	c:1	yes	18.3146	atoms\c_1\page-003.jpg\4173.svg
4136	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4136.svg
4180	page-003.jpg	g:1	g:1	yes	g:1	yes	8.9126	atoms\g_1\page-003.jpg\4180.svg
4135	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4135.svg
4172	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\4172.svg
4205	page-003.jpg	a:1	a:1	yes	a:1	yes	8.7270	atoms\a_1\page-003.jpg\4205.svg
4211	page-003.jpg	m:1	m:1	yes	m:1	yes	16.3710	atoms\m_1\page-003.jpg\4211.svg
4171	page-003.jpg	c:1	c:1	yes	c:1	yes	22.9063	atoms\c_1\page-003.jpg\4171.svg
4204	page-003.jpg	a:1	a:1	yes	a:1	yes	11.2796	atoms\a_1\page-003.jpg\4204.svg
4134	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4134.svg
4192	page-003.jpg	h:1	h:1	yes	h:1	yes	6.7916	atoms\h_1\page-003.jpg\4192.svg
4132	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4132.svg
4181	page-003.jpg	g:1	g:1	yes	g:1	yes	8.2554	atoms\g_1\page-003.jpg\4181.svg
4131	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4131.svg
4170	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\4170.svg
4206	page-003.jpg	a:1	a:1	yes	a:1	yes	8.6703	atoms\a_1\page-003.jpg\4206.svg
4133	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4133.svg
4217	page-003.jpg	b:1	g:1	no	b:1	yes	8.2827	atoms\b_1\page-003.jpg\4217.svg
4169	page-003.jpg	c:1	c:1	yes	c:1	yes	23.7661	atoms\c_1\page-003.jpg\4169.svg
4216	page-003.jpg	a:1	a:1	yes	a:1	yes	8.6703	atoms\a_1\page-003.jpg\4216.svg
4130	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4130.svg
4129	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4129.svg
4191	page-003.jpg	h:1	h:1	yes	h:1	yes	6.7916	atoms\h_1\page-003.jpg\4191.svg
4088	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4088.svg
4098	page-003.jpg	c:1	n:1	no	n:1	no	24.3059	atoms\c_1\page-003.jpg\4098.svg
4107	page-003.jpg	h:2	h:2	yes	h:2	yes	12.8899	atoms\h_2\page-003.jpg\4107.svg
4099	page-003.jpg	c:2	c:2	yes	c:2	yes	26.8251	atoms\c_2\page-003.jpg\4099.svg
4092	page-003.jpg	g:1	g:1	yes	g:1	yes	10.5375	atoms\g_1\page-003.jpg\4092.svg
4089	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4089.svg
4090	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\4090.svg
4101	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\4101.svg
4108	page-003.jpg	k:1	k:1	yes	k:1	yes	18.9092	atoms\k_1\page-003.jpg\4108.svg
4102	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\4102.svg
4104	page-003.jpg	i:1	i:1	yes	i:1	yes	13.3954	atoms\i_1\page-003.jpg\4104.svg
4106	page-003.jpg	d:1	g:1	no	g:1	no	11.3826	atoms\d_1\page-003.jpg\4106.svg
1089	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\1089.svg
1097	page-003.jpg	a:1	a:1	yes	a:1	yes	10.0911	atoms\a_1\page-003.jpg\1097.svg
1098	page-003.jpg	e:1	n:1	no	e:1	yes	21.0672	atoms\e_1\page-003.jpg\1098.svg
1099	page-003.jpg	b:1	b:1	yes	b:1	yes	12.3891	atoms\b_1\page-003.jpg\1099.svg
1100	page-003.jpg	c:1	c:1	yes	c:1	yes	27.6178	atoms\c_1\page-003.jpg\1100.svg
1103	page-003.jpg	a:1	a:1	yes	a:1	yes	8.1765	atoms\a_1\page-003.jpg\1103.svg
1096	page-003.jpg	g:1	g:1	yes	g:1	yes	7.7523	atoms\g_1\page-003.jpg\1096.svg
1090	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\1090.svg
1107	page-003.jpg	e:1	e:1	yes	e:1	yes	22.6637	atoms\e_1\page-003.jpg\1107.svg
1108	page-003.jpg	i:1	i:1	yes	i:1	yes	16.3851	atoms\i_1\page-003.jpg\1108.svg
1109	page-003.jpg	d:1	d:1	yes	d:1	yes	9.8689	atoms\d_1\page-003.jpg\1109.svg
1092	page-003.jpg	e:1	e:1	yes	e:1	yes	21.2946	atoms\e_1\page-003.jpg\1092.svg
1091	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\1091.svg
1110	page-003.jpg	i:1	i:1	yes	i:1	yes	13.0706	atoms\i_1\page-003.jpg\1110.svg
1111	page-003.jpg	d:1	d:1	yes	d:1	yes	11.1650	atoms\d_1\page-003.jpg\1111.svg
1411	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\1411.svg
1414	page-003.jpg	a:1	a:1	yes	a:1	yes	8.5074	atoms\a_1\page-003.jpg\1414.svg
1423	page-003.jpg	e:1	m:1	no	e:1	yes	23.3381	atoms\e_1\page-003.jpg\1423.svg
1415	page-003.jpg	b:1	g:1	no	b:1	yes	8.0582	atoms\b_1\page-003.jpg\1415.svg
1417	page-003.jpg	c:1	c:1	yes	c:1	yes	24.2549	atoms\c_1\page-003.jpg\1417.svg
1485	page-003.jpg	a:1	a:1	yes	a:1	yes	7.1589	atoms\a_1\page-003.jpg\1485.svg
1413	page-003.jpg	g:1	g:1	yes	g:1	yes	16.2412	atoms\g_1\page-003.jpg\1413.svg
1412	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\1412.svg
1433	page-003.jpg	c:1	c:1	yes	c:1	yes	22.8689	atoms\c_1\page-003.jpg\1433.svg
1434	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\1434.svg
1436	page-003.jpg	i:1	i:1	yes	i:1	yes	13.1821	atoms\i_1\page-003.jpg\1436.svg
1437	page-003.jpg	d:1	d:1	yes	d:1	yes	16.3378	atoms\d_1\page-003.jpg\1437.svg
1472	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\1472.svg
1475	page-003.jpg	i:1	i:1	yes	i:1	yes	14.2020	atoms\i_1\page-003.jpg\1475.svg
1479	page-003.jpg	d:1	a:1	no	d:1	yes	22.4010	atoms\d_1\page-003.jpg\1479.svg
1473	page-003.jpg	e:1	e:1	yes	e:1	yes	15.6240	atoms\e_1\page-003.jpg\1473.svg
1484	page-003.jpg	h:1	h:1	yes	h:1	yes	6.7916	atoms\h_1\page-003.jpg\1484.svg
1439	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\1439.svg
1440	page-003.jpg	c:2	c:1	no	c:1	no	18.2721	atoms\c_2\page-003.jpg\1440.svg
1441	page-003.jpg	h:2	h:2	yes	h:2	yes	13.6213	atoms\h_2\page-003.jpg\1441.svg
1457	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\1457.svg
1458	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\1458.svg
1459	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\1459.svg
1460	page-003.jpg	i:1	i:1	yes	i:1	yes	19.7734	atoms\i_1\page-003.jpg\1460.svg
1461	page-003.jpg	d:1	d:1	yes	d:1	yes	12.7397	atoms\d_1\page-003.jpg\1461.svg
1462	page-003.jpg	e:1	e:1	yes	e:1	yes	19.7560	atoms\e_1\page-003.jpg\1462.svg
1463	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\1463.svg
1464	page-003.jpg	k:1	k:1	yes	k:1	yes	15.1753	atoms\k_1\page-003.jpg\1464.svg
1465	page-003.jpg	f:1	f:1	yes	f:1	yes	15.9658	atoms\f_1\page-003.jpg\1465.svg
1467	page-003.jpg	i:1	i:1	yes	i:1	yes	14.5923	atoms\i_1\page-003.jpg\1467.svg
1471	page-003.jpg	d:1	d:1	yes	d:1	yes	14.5808	atoms\d_1\page-003.jpg\1471.svg
1334	page-003.jpg	e:1	e:1	yes	e:1	yes	24.4664	atoms\e_1\page-003.jpg\1334.svg
1335	page-003.jpg	i:1	i:1	yes	i:1	yes	15.9168	atoms\i_1\page-003.jpg\1335.svg
1336	page-003.jpg	d:1	d:1	yes	d:1	yes	14.6381	atoms\d_1\page-003.jpg\1336.svg
1337	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\1337.svg
1338	page-003.jpg	h:1	h:1	yes	h:1	yes	13.7198	atoms\h_1\page-003.jpg\1338.svg
3709	page-003.jpg	n:1	n:1	yes	n:1	yes	19.7139	atoms\n_1\page-003.jpg\3709.svg
1380	page-003.jpg	e:1	e:1	yes	e:1	yes	20.4706	atoms\e_1\page-003.jpg\1380.svg
1382	page-003.jpg	g:1	g:1	yes	g:1	yes	7.5512	atoms\g_1\page-003.jpg\1382.svg
1381	page-003.jpg	e:1	e:1	yes	e:1	yes	20.0713	atoms\e_1\page-003.jpg\1381.svg
1384	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\1384.svg
1387	page-003.jpg	e:1	e:1	yes	e:1	yes	15.0801	atoms\e_1\page-003.jpg\1387.svg
1388	page-003.jpg	c:1	n:1	no	c:1	yes	24.5326	atoms\c_1\page-003.jpg\1388.svg
1390	page-003.jpg	h:2	h:2	yes	h:2	yes	13.6213	atoms\h_2\page-003.jpg\1390.svg
1361	page-003.jpg	c:1	n:1	no	d:1	no	23.8966	atoms\c_1\page-003.jpg\1361.svg
1362	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\1362.svg
1363	page-003.jpg	i:1	i:1	yes	i:1	yes	18.6083	atoms\i_1\page-003.jpg\1363.svg
1365	page-003.jpg	d:1	d:1	yes	d:1	yes	11.1305	atoms\d_1\page-003.jpg\1365.svg
1366	page-003.jpg	e:1	e:1	yes	e:1	yes	21.7025	atoms\e_1\page-003.jpg\1366.svg
1368	page-003.jpg	h:1	h:1	yes	h:1	yes	19.7852	atoms\h_1\page-003.jpg\1368.svg
1369	page-003.jpg	a:1	a:1	yes	a:1	yes	11.8923	atoms\a_1\page-003.jpg\1369.svg
1371	page-003.jpg	b:1	b:1	yes	b:1	yes	20.1745	atoms\b_1\page-003.jpg\1371.svg
1372	page-003.jpg	c:1	c:1	yes	c:1	yes	25.7826	atoms\c_1\page-003.jpg\1372.svg
1373	page-003.jpg	a:1	a:1	yes	a:1	yes	8.3113	atoms\a_1\page-003.jpg\1373.svg
1374	page-003.jpg	e:1	d:1	no	e:1	yes	21.4899	atoms\e_1\page-003.jpg\1374.svg
1375	page-003.jpg	f:1	h:2	no	f:1	yes	14.3371	atoms\f_1\page-003.jpg\1375.svg
1376	page-003.jpg	k:1	k:1	yes	k:1	yes	12.7523	atoms\k_1\page-003.jpg\1376.svg
1377	page-003.jpg	f:1	a:1	no	h:2	no	15.5512	atoms\f_1\page-003.jpg\1377.svg
1378	page-003.jpg	i:1	i:1	yes	i:1	yes	15.1066	atoms\i_1\page-003.jpg\1378.svg
1379	page-003.jpg	d:1	g:1	no	d:1	yes	10.2655	atoms\d_1\page-003.jpg\1379.svg
3665	page-003.jpg	n:1	n:1	yes	n:1	yes	17.2419	atoms\n_1\page-003.jpg\3665.svg
1348	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\1348.svg
1350	page-003.jpg	g:1	g:1	yes	g:1	yes	8.9346	atoms\g_1\page-003.jpg\1350.svg
1349	page-003.jpg	e:1	e:1	yes	e:1	yes	18.5654	atoms\e_1\page-003.jpg\1349.svg
1352	page-003.jpg	e:1	e:1	yes	e:1	yes	19.7129	atoms\e_1\page-003.jpg\1352.svg
1353	page-003.jpg	a:1	a:1	yes	a:1	yes	11.4945	atoms\a_1\page-003.jpg\1353.svg
1354	page-003.jpg	b:1	b:1	yes	b:1	yes	16.9489	atoms\b_1\page-003.jpg\1354.svg
1355	page-003.jpg	c:1	c:1	yes	c:1	yes	24.3038	atoms\c_1\page-003.jpg\1355.svg
1356	page-003.jpg	a:1	a:1	yes	a:1	yes	7.0050	atoms\a_1\page-003.jpg\1356.svg
1358	page-003.jpg	e:1	e:1	yes	e:1	yes	21.0528	atoms\e_1\page-003.jpg\1358.svg
1359	page-003.jpg	h:1	h:1	yes	h:1	yes	13.5885	atoms\h_1\page-003.jpg\1359.svg
1339	page-003.jpg	e:1	e:1	yes	e:1	yes	19.3881	atoms\e_1\page-003.jpg\1339.svg
1340	page-003.jpg	f:1	f:1	yes	f:1	yes	14.3623	atoms\f_1\page-003.jpg\1340.svg
1347	page-003.jpg	k:1	k:1	yes	k:1	yes	12.3244	atoms\k_1\page-003.jpg\1347.svg
1344	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\1344.svg
1345	page-003.jpg	i:1	i:1	yes	i:1	yes	18.6910	atoms\i_1\page-003.jpg\1345.svg
1346	page-003.jpg	d:1	d:1	yes	d:1	yes	12.5429	atoms\d_1\page-003.jpg\1346.svg
1543	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\1543.svg
1549	page-003.jpg	a:1	a:1	yes	a:1	yes	8.9402	atoms\a_1\page-003.jpg\1549.svg
1553	page-003.jpg	e:1	d:1	no	e:1	yes	21.6404	atoms\e_1\page-003.jpg\1553.svg
1551	page-003.jpg	b:1	b:1	yes	b:1	yes	10.7935	atoms\b_1\page-003.jpg\1551.svg
1559	page-003.jpg	c:1	c:1	yes	c:1	yes	24.6453	atoms\c_1\page-003.jpg\1559.svg
1560	page-003.jpg	a:1	a:1	yes	a:1	yes	9.3080	atoms\a_1\page-003.jpg\1560.svg
1547	page-003.jpg	g:1	g:1	yes	g:1	yes	8.5394	atoms\g_1\page-003.jpg\1547.svg
1544	page-003.jpg	e:1	e:1	yes	e:1	yes	21.8204	atoms\e_1\page-003.jpg\1544.svg
1545	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\1545.svg
1546	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\1546.svg
1561	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\1561.svg
1562	page-003.jpg	i:1	i:1	yes	i:1	yes	14.7384	atoms\i_1\page-003.jpg\1562.svg
1563	page-003.jpg	d:1	d:1	yes	d:1	yes	10.6013	atoms\d_1\page-003.jpg\1563.svg
3661	page-003.jpg	n:1	j:1	no	j:1	no	24.5701	atoms\n_1\page-003.jpg\3661.svg
1075	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\1075.svg
1077	page-003.jpg	g:1	g:1	yes	g:1	yes	8.8716	atoms\g_1\page-003.jpg\1077.svg
1076	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\1076.svg
1081	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\1081.svg
1082	page-003.jpg	i:1	i:1	yes	i:1	yes	14.9461	atoms\i_1\page-003.jpg\1082.svg
1083	page-003.jpg	d:1	d:1	yes	d:1	yes	17.1590	atoms\d_1\page-003.jpg\1083.svg
1080	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\1080.svg
1086	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\1086.svg
1087	page-003.jpg	h:1	h:1	yes	h:1	yes	6.7916	atoms\h_1\page-003.jpg\1087.svg
1564	page-003.jpg	e:1	e:1	yes	e:1	yes	19.9013	atoms\e_1\page-003.jpg\1564.svg
