subset	model	model_label	representation	scope	train_regions	test_regions	vocabulary_size	evaluated_opportunities	unseen_context_count	unseen_context_rate	normalized_log_loss	top1_accuracy	mean_observed_probability	atoms_minus_eva_normalized_log_loss	atoms_minus_eva_top1_accuracy	atoms_minus_eva_unseen_context_rate	atoms_minus_eva_mean_observed_probability
medium_low_medium	MODEL_2	Neighbors plus coarse position	ATOMS_MINUS_EVA	f2r										-0.2837101305409431	0.24157894736842106	-0.18842105263157893	0.17183931961625792
medium_low_medium	MODEL_2	Neighbors plus coarse position	ATOMS_MINUS_EVA	f2v										-0.21518656922630408	0.2451612903225806	-0.33483870967741935	0.14564879315037516
medium_low_medium	MODEL_3	Published V2 exact-length model	ATOMS	f2r	52	11	16	100	62	0.62	0.8721855835496366	0.3	0.11394372294372293
medium_low_medium	MODEL_3	Published V2 exact-length model	ATOMS	f2v	52	7	16	62	15	0.24193548387096775	0.7336984035681025	0.5	0.17064299947364464
medium_low_medium	MODEL_3	Published V2 exact-length model	EVA	f2r	48	11	19	38	26	0.6842105263157895	0.9103878608303536	0.21052631578947367	0.08472416739789977
medium_low_medium	MODEL_3	Published V2 exact-length model	EVA	f2v	48	7	19	25	17	0.68	0.9121876787730184	0.24	0.07937042606516288
medium_low_medium	MODEL_3	Published V2 exact-length model	ATOMS_MINUS_EVA	f2r										-0.03820227728071701	0.08947368421052632	-0.0642105263157895	0.02921955554582316
medium_low_medium	MODEL_3	Published V2 exact-length model	ATOMS_MINUS_EVA	f2v										-0.17848927520491598	0.26	-0.4380645161290323	0.09127257340848176
medium_low_medium	MODEL_4	Neighbors plus coarse position and train-defined length bins	ATOMS	f2r	52	11	16	100	25	0.25	0.6481652830990556	0.57	0.21978535190299894
medium_low_medium	MODEL_4	Neighbors plus coarse position and train-defined length bins	ATOMS	f2v	52	7	16	62	22	0.3548387096774194	0.7728836881232014	0.43548387096774194	0.15368503650050144
medium_low_medium	MODEL_4	Neighbors plus coarse position and train-defined length bins	EVA	f2r	48	11	19	38	22	0.5789473684210527	0.8845094341610348	0.2894736842105263	0.09171532951371567
medium_low_medium	MODEL_4	Neighbors plus coarse position and train-defined length bins	EVA	f2v	48	7	19	25	17	0.68	0.900701325454529	0.28	0.08067560204859973
medium_low_medium	MODEL_4	Neighbors plus coarse position and train-defined length bins	ATOMS_MINUS_EVA	f2r										-0.23634415106197915	0.2805263157894736	-0.32894736842105265	0.12807002238928328
