image_name	row_index	unit_id	molecule_id	unit_index	atom_count	first_token	last_token	prefix2	suffix2	prev_molecule_id	prev_last_token	prev_suffix2	next_molecule_id	next_first_token	next_prefix2	signature
page-094.jpg	11	p094-u065	img94-m65	65	5	e:1	h:1	e:1 g:1	e:1 h:1	img94-m66	h:1	e:1 h:1	img94-m62	e:1	e:1 a:1	e:1 g:1 e:1 e:1 h:1
page-094.jpg	11	p094-u066	img94-m62	66	7	e:1	h:1	e:1 a:1	e:1 h:1	img94-m65	h:1	e:1 h:1	img94-m63	e:1	e:1 g:1	e:1 a:1 b:1 c:1 a:1 e:1 h:1
page-094.jpg	11	p094-u067	img94-m63	67	11	e:1	h:1	e:1 g:1	e:1 h:1	img94-m62	h:1	e:1 h:1	img94-m69	e:1	e:1 g:1	e:1 g:1 e:1 e:1 h:1 a:1 b:1 c:1 a:1 e:1 h:1
page-094.jpg	11	p094-u068	img94-m69	68	9	e:1	h:1	e:1 g:1	e:1 h:1	img94-m63	h:1	e:1 h:1	img94-m64	e:1	e:1 c:2	e:1 g:1 e:1 c:1 e:1 g:1 e:1 e:1 h:1
page-094.jpg	11	p094-u069	img94-m64	69	9	e:1	d:1	e:1 c:2	i:1 d:1	img94-m69	h:1	e:1 h:1				e:1 c:2 h:2 e:1 f:1 k:1 f:1 i:1 d:1
page-094.jpg	12	p094-u070	img94-m76	70	5	e:1	h:1	e:1 g:1	e:1 h:1				img94-m75	e:1	e:1 g:1	e:1 g:1 e:1 e:1 h:1
page-094.jpg	12	p094-u071	img94-m75	71	4	e:1	c:1	e:1 g:1	e:1 c:1	img94-m76	h:1	e:1 h:1	img94-m70	a:1	a:1 b:1	e:1 g:1 e:1 c:1
page-094.jpg	12	p094-u072	img94-m70	72	11	a:1	h:1	a:1 b:1	e:1 h:1	img94-m75	c:1	e:1 c:1	img94-m73	e:1	e:1 g:1	a:1 b:1 c:1 a:1 e:1 e:1 e:1 i:1 d:1 e:1 h:1
page-094.jpg	12	p094-u073	img94-m73	73	5	e:1	h:1	e:1 g:1	e:1 h:1	img94-m70	h:1	e:1 h:1	img94-m72	e:1	e:1 g:1	e:1 g:1 e:1 e:1 h:1
page-094.jpg	12	p094-u074	img94-m72	74	5	e:1	h:1	e:1 g:1	e:1 h:1	img94-m73	h:1	e:1 h:1	img94-m71	e:1	e:1 g:1	e:1 g:1 e:1 e:1 h:1
page-094.jpg	12	p094-u075	img94-m71	75	10	e:1	h:1	e:1 g:1	e:1 h:1	img94-m72	h:1	e:1 h:1	img94-m77	c:1	c:1 a:1	e:1 g:1 e:1 e:1 a:1 b:1 a:1 c:2 e:1 h:1
page-094.jpg	12	p094-u076	img94-m77	76	12	c:1	h:2	c:1 a:1	c:2 h:2	img94-m71	h:1	e:1 h:1				c:1 a:1 m:1 c:1 a:1 e:1 f:1 f:1 j:1 e:1 c:2 h:2
page-094.jpg	13	p094-u077	img94-m81	77	9	e:1	h:1	e:1 c:1	e:1 h:1				img94-m79	e:1	e:1 c:1	e:1 c:1 h:2 n:1 e:1 g:1 e:1 e:1 h:1
page-094.jpg	13	p094-u078	img94-m79	78	9	e:1	d:1	e:1 c:1	i:1 d:1	img94-m81	h:1	e:1 h:1	img94-m80	e:1	e:1 g:1	e:1 c:1 h:2 e:1 f:1 k:1 f:1 i:1 d:1
page-094.jpg	13	p094-u079	img94-m80	79	16	e:1	h:1	e:1 g:1	e:1 h:1	img94-m79	d:1	i:1 d:1	img94-m78	e:1	e:1 g:1	e:1 g:1 e:1 e:1 c:1 h:2 f:1 j:1 e:1 a:1 e:1 b:1 c:1 a:1 e:1 h:1
page-094.jpg	13	p094-u080	img94-m78	80	9	e:1	d:1	e:1 g:1	i:1 d:1	img94-m80	h:1	e:1 h:1	img94-m74	e:1	e:1 c:1	e:1 g:1 e:1 e:1 f:1 k:1 f:1 i:1 d:1
page-094.jpg	13	p094-u081	img94-m74	81	10	e:1	h:1	e:1 c:1	e:1 h:1	img94-m78	d:1	i:1 d:1				e:1 c:1 h:2 e:1 g:1 e:1 e:1 e:1 e:1 h:1
page-094.jpg	14	p094-u082	img94-m83	82	6	e:1	j:1	e:1 g:1	f:1 j:1				img94-m82	e:1	e:1 a:1	e:1 g:1 e:1 c:1 f:1 j:1
page-094.jpg	14	p094-u083	img94-m82	83	11	e:1	h:1	e:1 a:1	e:1 h:1	img94-m83	j:1	f:1 j:1				e:1 a:1 m:1 c:1 a:1 c:2 g:1 e:1 e:1 e:1 h:1
